"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","OctDel_1 Area","OctDel_2 Area","OctDel_3 Area","OctComp_1 Area","OctComp_2 Area","OctComp_3 Area","OctWT_1 Area","OctWT_3 Area","OctWT_2 Area","Sample Profile (Ratio)","Del Area","Comp Area","WT Area","Group Profile (Ratio)","Avg. Mass","Description"
1846,true,"MMAR_3746|MMAR_3746|conserved",18.57,39.84,8,6,"Carbamidomethylation",3073.6738,3208.109,3651.6074,2029.9056,1910.2034,685.1747,662.779,57.963074,242.77507,1.00:1.04:1.19:0.66:0.62:0.22:0.22:0.02:0.08,3311.13,1648.891,321.17236,1.00:0.50:0.10,27534,"hypothetical protein|252 AA"
1527,true,"MMAR_0982|MMAR_0982|conserved",43.05,16.27,7,6,"Deamidation (NQ); Oxidation (M)",8113.5303,7214.7827,6367.0435,4641.676,6002.877,5823.8726,818.6806,1287.6415,1373.3998,1.00:0.89:0.78:0.57:0.74:0.72:0.10:0.16:0.17,7231.785,5489.475,1159.9072,1.00:0.76:0.16,51190,"hypothetical protein|462 AA"
1296,true,"MMAR_4279|fbiC|F420",24.46,12.62,11,7,"Deamidation (NQ)",2611.3794,4879.087,3733.3345,4611.161,3808.0896,3633.1956,1043.6051,1809.7839,939.9999,1.00:1.87:1.43:1.77:1.46:1.39:0.40:0.69:0.36,3741.267,4017.482,1264.463,1.00:1.07:0.34,92077,"biosynthesis protein FbiC|857 AA"
2661,true,"MMAR_1635|MMAR_1635|transcriptional",6.90,7.37,1,1,"",268.1663,177.99646,461.6775,371.40454,297.71652,312.79776,665.2017,312.01233,656.22253,1.00:0.66:1.72:1.38:1.11:1.17:2.48:1.16:2.45,302.6134,327.30627,544.4789,1.00:1.08:1.80,24353,"regulatory protein (TetR-family)|218 AA"
853,true,"MMAR_2045|ribD|bifunctional",54.09,50.77,18,11,"Deamidation (NQ)",19904.33,19297.977,16451.53,20738.791,24245.885,26239.992,4195.124,4976.938,5089.9033,1.00:0.97:0.83:1.04:1.22:1.32:0.21:0.25:0.26,18551.28,23741.557,4753.9883,1.00:1.28:0.26,27664,"enzyme riboflavin biosynthesis protein RibD|261 AA"
272,true,"MMAR_4135|MMAR_4135|carbonic",75.28,90.18,27,16,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",391374.9,383245.66,374104.38,239556.4,241145.28,227803.84,76389.06,78227.37,68392.21,1.00:0.98:0.96:0.61:0.62:0.58:0.20:0.20:0.17,382908.3,236168.52,74383.18,1.00:0.62:0.19,17793,"anhydrase|164 AA"
1450,true,"MMAR_2232|lipO|esterase",71.17,33.49,9,7,"Deamidation (NQ); Oxidation (M)",20224.514,20804.92,21383.012,10662.596,13283.387,10607.9795,1171.7103,965.97375,929.49744,1.00:1.03:1.06:0.53:0.66:0.52:0.06:0.05:0.05,20804.148,11517.987,1022.39386,1.00:0.55:0.05,47322,"LipO|428 AA"
2563,true,"MMAR_2260|MMAR_2260|conserved",2.23,14.44,2,2,"",706.9433,465.52823,142.58919,438.63516,466.6749,556.66455,58.440277,1156.3103,125.91177,1.00:0.66:0.20:0.62:0.66:0.79:0.08:1.64:0.18,438.35358,487.32486,446.88745,1.00:1.11:1.02,30803,"hypothetical protein|285 AA"
96,true,"MMAR_1704|gatB|glutamyl-tRNA(Gln)",47.48,78.49,53,37,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",87590.55,90879.43,79475.44,53788.844,57005.105,61910.406,41660.17,42796.496,40450.906,1.00:1.04:0.91:0.61:0.65:0.71:0.48:0.49:0.46,85981.81,57568.117,41767.15,1.00:0.67:0.49,54239,"amidotransferase (subunit B) GatB|503 AA"
762,true,"MMAR_4450|MMAR_4450|hypothetical",44.19,55.00,20,14,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ)",11395.208,12067.3955,10408.235,7877.522,8627.024,8539.568,6413.109,6253.8467,5987.243,1.00:1.06:0.91:0.69:0.76:0.75:0.56:0.55:0.53,11290.279,8348.038,6218.0664,1.00:0.74:0.55,34605,"protein|301 AA"
2603,true,"MMAR_2169|MMAR_2169|conserved",1.25,15.79,2,2,"Deamidation (NQ)",704.5316,774.77045,1030.6211,681.34955,1183.9022,845.7805,1106.4357,941.0016,272.27902,1.00:1.10:1.46:0.97:1.68:1.20:1.57:1.34:0.39,836.64105,903.6774,773.2388,1.00:1.08:0.92,14300,"hypothetical protein|134 AA"
893,true,"MMAR_3240|qcrB|ubiquinol-cytochrome",75.17,16.40,13,8,"Deamidation (NQ); Oxidation (M); Pyro-glu from Q",34148.17,33814.098,30354.754,34850.152,40489.87,37902.47,4229.6504,4749.913,4501.8296,1.00:0.99:0.89:1.02:1.19:1.11:0.12:0.14:0.13,32772.34,37747.5,4493.798,1.00:1.15:0.14,62188,"C reductase QcrB|562 AA"
1202,true,"MMAR_0455|fadE3_2|acyl-CoA",46.84,23.85,6,5,"Deamidation (NQ); Pyro-glu from Q",4156.843,4394.154,3442.0261,3828.7588,3411.764,3650.2957,554.3154,446.71484,281.46185,1.00:1.06:0.83:0.92:0.82:0.88:0.13:0.11:0.07,3997.6743,3630.2727,427.49738,1.00:0.91:0.11,42069,"dehydrogenase FadE3_2|391 AA"
3397,true,"MMAR_1680|MMAR_1680|dehydrogenase/reductase|326",35.23,6.77,1,1,"",659.3982,565.5466,542.6996,167.09555,265.5795,286.05502,72.16469,0.0,51.08673,1.00:0.86:0.82:0.25:0.40:0.43:0.11:0.00:0.08,589.2148,239.57669,61.62571,1.00:0.41:0.10,35353,"AA"
2218,true,"MMAR_1321|MMAR_1321|conserved",18.05,28.85,6,4,"",2492.3818,2227.37,1743.9152,1242.0011,1535.206,639.7137,832.6786,601.78156,855.0608,1.00:0.89:0.70:0.50:0.62:0.26:0.33:0.24:0.34,2154.5557,1138.9736,763.17365,1.00:0.53:0.35,28010,"hypothetical protein|261 AA"
1589,true,"MMAR_3994|MMAR_3994|conserved",56.46,28.83,7,5,"",12072.49,14809.23,15126.558,6739.1157,7019.7715,7306.3413,3611.7747,3467.402,3709.4248,1.00:1.23:1.25:0.56:0.58:0.61:0.30:0.29:0.31,14002.759,7021.743,3624.4146,1.00:0.50:0.26,30344,"hypothetical alanine-rich protein|275 AA"
2642,true,"MMAR_4221|MMAR_4221|tetronasin-transport",48.76,2.56,1,1,"",286.18307,65.553,242.57129,185.81697,199.5063,194.0563,0.0,0.0,0.0,1.00:0.23:0.85:0.65:0.70:0.68:0.00:0.00:0.00,198.10245,193.12653,0.0,1.00:0.97:0.00,56752,"integral membrane protein ABC transporter |548 AA"
2327,true,"MMAR_1916|pptII|phosphopantetheinyl",43.79,18.50,3,3,"",7850.36,8544.278,8023.0195,4139.9307,5040.375,5570.6846,511.62372,199.8767,476.51224,1.00:1.09:1.02:0.53:0.64:0.71:0.07:0.03:0.06,8139.219,4916.9966,396.0042,1.00:0.60:0.05,24646,"transferase, PptII|228 AA"
3085,true,"MMAR_1472|nuoL|NADH",55.43,1.42,1,1,"",450.85486,350.50974,312.9963,591.1984,264.27994,156.46948,0.0,0.0,0.0,1.00:0.78:0.69:1.31:0.59:0.35:0.00:0.00:0.00,371.45364,337.31595,0.0,1.00:0.91:0.00,66643,"dehydrogenase I (chain L) NuoL (NADH-ubiquinone oxidoreductase chain L)|634 AA"
2688,true,"MMAR_3026|MMAR_3026|conserved",45.85,42.11,1,1,"Deamidation (NQ)",2334.739,270.33603,1873.5741,1027.9031,791.1102,751.90643,0.0,0.0,0.0,1.00:0.12:0.80:0.44:0.34:0.32:0.00:0.00:0.00,1492.883,856.97327,0.0,1.00:0.57:0.00,7931,"hypothetical protein|77 AA"
2556,true,"MMAR_2733|omt|O-methyltransferase",2.99,10.11,3,2,"",349.27173,188.41296,280.56747,1695.0116,146.7688,1313.7319,2023.153,196.59396,634.42395,1.00:0.54:0.80:4.85:0.42:3.76:5.79:0.56:1.82,272.75073,1051.8374,951.39026,1.00:3.86:3.49,30963,"Omt|278 AA"
31,true,"MMAR_0006|gyrA|DNA",56.54,75.21,87,59,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",66875.11,65528.867,57251.926,73883.13,82351.78,82269.555,16166.215,17317.918,13187.046,1.00:0.98:0.86:1.10:1.23:1.23:0.24:0.26:0.20,63218.633,79501.49,15557.061,1.00:1.26:0.25,92785,"gyrase (subunit A) GyrA|840 AA"
746,true,"MMAR_2777|fbpB|secreted",48.73,25.23,13,5,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",40961.35,40713.242,38598.234,41836.902,42390.06,41791.33,9372.682,8665.281,12993.637,1.00:0.99:0.94:1.02:1.03:1.02:0.23:0.21:0.32,40090.94,42006.098,10343.866,1.00:1.05:0.26,34429,"antigen 85-B FbpB |326 AA"
2147,true,"MMAR_1465|MMAR_1465|hypothetical",38.08,38.06,3,3,"Oxidation (M)",5755.168,5414.109,4955.7295,4322.4243,5651.511,5919.083,1554.6776,1983.6831,1274.2576,1.00:0.94:0.86:0.75:0.98:1.03:0.27:0.34:0.22,5375.002,5297.673,1604.2062,1.00:0.99:0.30,14638,"protein|135 AA"
2377,true,"MMAR_4025|MMAR_4025|long-chain",62.18,2.23,1,1,"Pyro-glu from Q",463.54553,313.73502,262.3892,117.308495,240.86475,247.15067,0.0,0.0,0.0,1.00:0.68:0.57:0.25:0.52:0.53:0.00:0.00:0.00,346.55658,201.77463,0.0,1.00:0.58:0.00,52159,"fatty-acid CoA ligase |494 AA"
172,true,"MMAR_3278|wrbA|multimeric",36.35,60.40,41,19,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",197602.03,233778.77,201231.56,131971.2,136121.4,184968.84,12359.618,34502.395,15305.277,1.00:1.18:1.02:0.67:0.69:0.94:0.06:0.17:0.08,210870.78,151020.48,20722.43,1.00:0.72:0.10,27444,"flavodoxin WrbA |251 AA"
1321,true,"MMAR_5105|panC|pantoate--beta-alanine",40.57,46.35,13,8,"Carbamidomethylation; Deamidation (NQ)",7423.007,6693.856,6800.1016,2646.1284,3055.9258,3025.8967,421.00845,483.07367,989.0378,1.00:0.90:0.92:0.36:0.41:0.41:0.06:0.07:0.13,6972.3213,2909.317,849.7811,1.00:0.42:0.12,33318,"ligase PanC |316 AA"
1499,true,"MMAR_3032|MMAR_3032|conserved",39.42,32.69,6,5,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",11172.118,12218.1,8348.167,8799.781,9721.106,10169.203,3750.6958,3597.0288,4020.185,1.00:1.09:0.75:0.79:0.87:0.91:0.34:0.32:0.36,10579.462,9563.363,3823.07,1.00:0.90:0.36,27444,"hypothetical protein|261 AA"
2242,true,"MMAR_4290|mutT2|mutator",0.63,24.49,3,3,"",1312.6511,1107.0522,1363.792,655.71674,1185.8878,1192.3563,327.735,3027.2454,2317.8928,1.00:0.84:1.04:0.50:0.90:0.91:0.25:2.31:1.77,1261.165,1011.3203,1927.9064,1.00:0.80:1.53,21178,"protein MutT2|197 AA"
2954,true,"MMAR_3867|mce5D|MCE-family",6.05,2.43,2,1,"Pyro-glu from Q",288.8355,133.10645,201.51958,269.34842,281.26868,116.09895,108.45974,1979.328,34741.324,1.00:0.46:0.70:0.93:0.97:0.40:0.38:6.85:64.00,207.82051,222.23868,12276.371,1.00:1.07:59.07,39250,"protein Mce5D|372 AA"
2310,true,"MMAR_2473|pks9|polyketide",8.51,5.25,4,3,"",1203.6808,923.3708,484.0328,1730.0577,1202.735,1366.4706,1104.9539,758.80524,812.0136,1.00:0.77:0.40:1.44:1.00:1.14:0.92:0.63:0.67,870.36145,1433.0878,891.9242,1.00:1.65:1.02,107392,"synthase Pks9|1030 AA"
1629,true,"MMAR_1671|phrI|DNA",0.19,17.90,6,6,"",4233.505,3805.8218,2436.0237,2859.6763,3447.5376,3690.9307,3102.2334,2755.3066,3936.932,1.00:0.90:0.58:0.68:0.81:0.87:0.73:0.65:0.93,3491.7832,3332.7148,3264.824,1.00:0.95:0.94,50145,"photolyase, PhrI|448 AA"
631,true,"MMAR_1194|MMAR_1194|conserved",33.66,40.41,24,19,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",10018.041,9014.824,10070.6,15411.895,14419.959,11268.016,2569.7903,3621.8804,4672.656,1.00:0.90:1.01:1.54:1.44:1.12:0.26:0.36:0.47,9701.154,13699.956,3621.4421,1.00:1.41:0.37,81284,"hypothetical protein|773 AA"
1482,true,"MMAR_2734|MMAR_2734|conserved",29.10,23.30,7,6,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",744.1113,2010.7969,2013.6484,3694.712,5242.579,6788.6865,643.9087,540.18866,534.0997,1.00:2.70:2.71:4.97:7.05:9.12:0.87:0.73:0.72,1589.5188,5241.9927,615.57227,1.00:3.30:0.39,52977,"hypothetical protein|486 AA"
3510,true,"MMAR_1099|eccB4|conserved",26.49,2.19,2,1,"",1834.3772,703.1125,1663.6473,454.07736,506.0447,250.17586,107.27096,153.16928,204.29063,1.00:0.38:0.91:0.25:0.28:0.14:0.06:0.08:0.11,1400.379,403.43265,154.9103,1.00:0.29:0.11,51916,"hypothetical membrane protein|503 AA"
2145,true,"MMAR_1708|cfp6|low",26.01,33.60,4,3,"Deamidation (NQ); Oxidation (M)",5139.5786,4949.0586,4890.7207,3222.624,3752.346,3604.648,1033.8633,2354.1677,1354.8861,1.00:0.96:0.95:0.63:0.73:0.70:0.20:0.46:0.26,4993.119,3526.5393,1580.9723,1.00:0.71:0.32,13344,"molecular weight protein antigen 6, Cfp6|126 AA"
2793,true,"MMAR_1216|MMAR_1216|acid",44.18,8.81,2,2,"",2582.5166,2012.9658,2024.3568,4386.829,4507.6997,4452.2715,1237.1418,1420.0934,1047.9011,1.00:0.78:0.78:1.70:1.75:1.72:0.48:0.55:0.41,2206.6133,4448.9336,1235.0454,1.00:2.02:0.56,31260,"phosphatase|296 AA"
2452,true,"MMAR_4383|MMAR_4383|conserved",1.17,2.97,2,1,"Carbamidomethylation",157.93427,1739.4113,78.58751,92.61415,200.3032,202.40076,241.55928,219.76962,238.04152,1.00:11.01:0.50:0.59:1.27:1.28:1.53:1.39:1.51,658.64435,165.10603,233.12347,1.00:0.25:0.35,71511,"transmembrane protein|675 AA"
2241,true,"MMAR_1358|MMAR_1358|ATP-dependent",38.23,4.35,5,3,"Deamidation (NQ); Oxidation (M)",1176.0686,1178.8761,622.91565,804.9381,1013.09045,1221.1012,0.0,61.379745,55.442127,1.00:1.00:0.53:0.68:0.86:1.04:0.00:0.05:0.05,992.6201,1013.0433,58.410934,1.00:1.02:0.06,110600,"DNA helicase|1058 AA"
1772,true,"MMAR_1665|MMAR_1665|conserved",31.54,37.50,9,6,"Deamidation (NQ)",6839.159,6304.1367,7155.76,2821.9265,2638.843,1973.8958,1267.3843,708.3198,400.40408,1.00:0.92:1.05:0.41:0.39:0.29:0.19:0.10:0.06,6766.352,2478.2217,792.0361,1.00:0.37:0.12,24139,"hypothetical membrane protein|225 AA"
727,true,"MMAR_4955|MMAR_4955|conserved",48.15,37.70,16,12,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",27979.336,29163.877,29027.857,21364.832,20108.924,18598.457,14916.666,13040.733,14064.142,1.00:1.04:1.04:0.76:0.72:0.66:0.53:0.47:0.50,28723.69,20024.07,14007.181,1.00:0.70:0.49,53546,"hypothetical protein|497 AA"
1000,true,"MMAR_4820|MMAR_4820|conserved",48.69,47.52,13,11,"Carbamidomethylation; Deamidation (NQ); Pyro-glu from Q",13361.595,17710.895,13439.482,7934.9473,9509.23,8223.551,1622.2214,1007.9256,899.19183,1.00:1.33:1.01:0.59:0.71:0.62:0.12:0.08:0.07,14837.324,8555.91,1176.4463,1.00:0.58:0.08,43915,"hypothetical protein|405 AA"
2920,true,"MMAR_1331|MMAR_1331|conserved",3.55,2.25,1,1,"Oxidation (M)",322.90173,227.5054,331.81406,282.7682,192.46565,2368.0073,164.57185,270.3444,201.272,1.00:0.70:1.03:0.88:0.60:7.33:0.51:0.84:0.62,294.07373,947.7471,212.06274,1.00:3.22:0.72,73430,"hypothetical alanine and proline rich protein|711 AA"
731,true,"MMAR_3306|MMAR_3306|conserved",41.06,70.11,22,15,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",30926.0,27741.71,34652.355,20699.914,19756.352,19421.652,11516.54,13599.957,14110.585,1.00:0.90:1.12:0.67:0.64:0.63:0.37:0.44:0.46,31106.691,19959.305,13075.694,1.00:0.64:0.42,39689,"hypothetical protein|379 AA"
827,true,"MMAR_1706|lppZ|conserved",19.42,55.76,12,9,"Carbamidomethylation; Deamidation (NQ)",15038.091,16809.977,16199.994,4850.5,9843.428,9656.945,4864.8066,626.3823,870.4053,1.00:1.12:1.08:0.32:0.65:0.64:0.32:0.04:0.06,16016.0205,8116.958,2120.5312,1.00:0.51:0.13,38906,"lipoprotein LppZ|374 AA"
1922,true,"MMAR_3757|MMAR_3757|adenylate",63.33,13.63,6,6,"",1175.3181,1045.002,1212.5515,458.81723,385.58716,460.3758,93.189766,91.32747,70.515915,1.00:0.89:1.03:0.39:0.33:0.39:0.08:0.08:0.06,1144.2905,434.92673,173.18031,1.00:0.38:0.15,78581,"or guanylate cyclase|720 AA"
102,true,"MMAR_1894|infB|translation",53.55,54.38,53,38,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E",99707.89,91400.55,108562.34,62683.914,60942.61,58268.7,43586.22,42628.09,43145.99,1.00:0.92:1.09:0.63:0.61:0.58:0.44:0.43:0.43,99890.26,60631.742,43120.098,1.00:0.61:0.43,98129,"initiation factor IF-2 InfB|948 AA"
2221,true,"MMAR_4469|arsC|arsenate",27.39,33.61,6,3,"",4416.3413,3543.6462,4065.9895,1303.607,1884.2662,1473.7612,852.2556,1064.4113,1716.5016,1.00:0.80:0.92:0.30:0.43:0.33:0.19:0.24:0.39,4008.659,1553.8782,1235.9297,1.00:0.39:0.31,13548,"reductase|123 AA"
511,true,"MMAR_1785|smc|chromosome",0.07,21.25,21,16,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",1488.5641,2940.502,2883.3877,2669.2295,2849.7432,1931.276,3489.6768,1381.5386,3027.7483,1.00:1.98:1.94:1.79:1.91:1.30:2.34:0.93:2.03,2437.4844,2483.4163,2632.9878,1.00:1.02:1.08,130595,"partition protein Smc|1201 AA"
2273,true,"MMAR_3748|MMAR_3748|conserved",19.78,42.64,6,3,"Carbamidomethylation",17077.95,16895.154,11484.968,5286.286,7438.0312,7631.5933,4607.1777,8548.593,6694.689,1.00:0.99:0.67:0.31:0.44:0.45:0.27:0.50:0.39,15152.689,6785.3037,6616.8193,1.00:0.45:0.44,14077,"hypothetical protein|130 AA"
2168,true,"MMAR_2281|MMAR_2281|transcriptional",81.08,13.90,2,2,"",1489.8274,1384.8954,1454.4879,875.9702,987.2139,876.6682,145.47496,159.80911,154.23724,1.00:0.93:0.98:0.59:0.66:0.59:0.10:0.11:0.10,1443.0702,913.2841,153.17377,1.00:0.63:0.11,21404,"regulatory protein|188 AA"
315,true,"MMAR_0156|fadE2_1|acyl-CoA",32.98,58.23,28,19,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",16295.604,15992.934,11165.947,7465.8496,13910.426,10452.836,2877.6414,2958.72,1773.0093,1.00:0.98:0.69:0.46:0.85:0.64:0.18:0.18:0.11,14484.828,10609.704,2650.7886,1.00:0.73:0.18,45177,"dehydrogenase FadE2_1|408 AA"
1014,true,"MMAR_4869|sseC2|sulphur",44.87,90.00,16,9,"Deamidation (NQ); Oxidation (M); Pyro-glu from Q",336430.56,313214.0,298042.4,192621.28,222955.06,222166.38,144141.4,156537.88,157402.55,1.00:0.93:0.89:0.57:0.66:0.66:0.43:0.47:0.47,315895.62,212580.9,152693.94,1.00:0.67:0.48,10364,"metabolism protein, SseC2|101 AA"
2286,true,"MMAR_0396|MMAR_0396|acyl-CoA",26.39,14.40,4,3,"",693.6268,902.3451,909.0182,183.38045,472.72855,520.69226,2828.2017,1879.0558,3681.7427,1.00:1.30:1.31:0.26:0.68:0.75:4.08:2.71:5.31,834.9967,434.474,3222.8867,1.00:0.52:3.86,41945,"transferase|390 AA"
423,true,"MMAR_3849|accD1|acetyl-/propionyl-CoA",29.82,62.36,39,25,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",21450.527,22065.348,15653.392,21346.297,28015.883,28131.996,11035.213,11404.211,10733.913,1.00:1.03:0.73:1.00:1.31:1.31:0.51:0.53:0.50,19723.09,25831.39,11121.072,1.00:1.31:0.56,56432,"carboxylase (beta subunit) AccD1|527 AA"
640,true,"MMAR_4873|pabC|amino",82.00,85.14,24,16,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",27834.96,26877.617,26327.424,18907.152,20557.691,19369.715,5101.6694,5197.4766,5498.91,1.00:0.97:0.95:0.68:0.74:0.70:0.18:0.19:0.20,27013.334,19611.52,5294.913,1.00:0.73:0.20,31392,"acid aminotransferase, PabC|297 AA"
2046,true,"MMAR_1204|cdd|cytidine",54.84,47.73,8,5,"Carbamidomethylation",3721.6328,3342.8682,4196.9604,3598.981,3679.6736,3377.6511,1191.4965,1014.1969,1115.5527,1.00:0.90:1.13:0.97:0.99:0.91:0.32:0.27:0.30,3753.8203,3552.1018,1107.082,1.00:0.95:0.29,13809,"deaminase Cdd|133 AA"
216,true,"MMAR_2846|MMAR_2846|alpha-L-fucosidase|490",44.42,58.28,33,23,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",31899.953,33029.188,33610.61,29260.346,28327.857,29625.686,4371.6353,1794.237,2652.9294,1.00:1.04:1.05:0.92:0.89:0.93:0.14:0.06:0.08,32846.586,29071.297,2939.6006,1.00:0.89:0.09,55473,"AA"
1401,true,"MMAR_3045|cobH|precorrin-8x",44.62,56.73,10,7,"Deamidation (NQ)",18146.031,12163.943,9904.614,2798.6267,3291.096,3356.0823,1643.874,1541.3439,1818.1146,1.00:0.67:0.55:0.15:0.18:0.18:0.09:0.08:0.10,14363.565,3148.6016,1702.2743,1.00:0.22:0.12,21488,"methylmutase, CobH|209 AA"
2201,true,"MMAR_0912|hspX|peptidase",41.94,14.34,2,2,"",2972.899,2860.3186,3091.2766,1916.4094,1671.8945,1653.6672,2315.271,2428.2036,2427.273,1.00:0.96:1.04:0.64:0.56:0.56:0.78:0.82:0.82,2974.8313,1747.3237,2390.2493,1.00:0.59:0.80,30880,"heat shock protein X, HspX|287 AA"
1654,true,"MMAR_4145|lprC|lipoprotein",54.63,45.83,9,6,"Carbamidomethylation",13862.642,15716.918,14512.014,16341.738,15210.534,15797.995,4249.682,5126.1562,3944.3733,1.00:1.13:1.05:1.18:1.10:1.14:0.31:0.37:0.28,14697.191,15783.422,4440.071,1.00:1.07:0.30,20176,"LprC|193 AA"
2469,true,"MMAR_4237|MMAR_4237|conserved",5.31,22.89,3,2,"Deamidation (NQ)",7675.5483,7887.8,6270.6685,7505.071,2709.4539,2698.2842,409.31235,4978.4785,4358.0137,1.00:1.03:0.82:0.98:0.35:0.35:0.05:0.65:0.57,7278.0054,4304.2695,3248.6016,1.00:0.59:0.45,18642,"hypothetical regulatory protein|167 AA"
650,true,"MMAR_0726|lpqL|lipoprotein",65.97,40.95,18,15,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",19590.541,19192.898,18633.863,10193.849,10841.97,10551.127,3811.6184,4153.6978,4634.495,1.00:0.98:0.95:0.52:0.55:0.54:0.19:0.21:0.24,19139.102,10528.981,4199.937,1.00:0.55:0.22,52919,"aminopeptidase LpqL|504 AA"
1989,true,"MMAR_5281|MMAR_5281|short",0.10,9.73,5,2,"Acetylation (Protein N-term)",376.63226,435.57666,305.95547,505.41946,111.64107,543.6645,623.6977,73.748085,841.94946,1.00:1.16:0.81:1.34:0.30:1.44:1.66:0.20:2.24,372.72147,386.90833,513.1318,1.00:1.04:1.38,26848,"chain dehydrogenase|258 AA"
985,true,"MMAR_3094|MMAR_3094|RNA",45.16,45.71,17,11,"Carbamidomethylation; Deamidation (NQ)",13095.564,12027.742,11829.02,12597.642,9481.907,9813.656,4517.863,4585.1323,4190.0527,1.00:0.92:0.90:0.96:0.72:0.75:0.34:0.35:0.32,12317.442,10631.068,4431.0156,1.00:0.86:0.36,30380,"methyltransferase|281 AA"
2260,true,"MMAR_4173|MMAR_4173|adenylate",20.09,6.87,2,2,"",483.4569,313.30023,766.9335,278.6347,136.32332,147.96857,704.54,549.37427,672.96954,1.00:0.65:1.59:0.58:0.28:0.31:1.46:1.14:1.39,521.2302,187.6422,642.2946,1.00:0.36:1.23,41961,"cyclase|394 AA"
614,true,"MMAR_3856|MMAR_3856|short-chain",21.30,76.87,26,19,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",20542.068,49932.027,59451.137,11366.062,9267.467,9882.21,21433.969,21863.168,22896.38,1.00:2.43:2.89:0.55:0.45:0.48:1.04:1.06:1.11,43308.41,10171.913,22064.506,1.00:0.23:0.51,27946,"type dehydrogenase/reductase|269 AA"
3434,true,"MMAR_4274|fdxC|ferredoxin",71.83,27.78,1,1,"Carbamidomethylation",998.6468,1305.9626,945.2579,134.08762,226.0401,269.02362,0.0,0.0,0.0,1.00:1.31:0.95:0.13:0.23:0.27:0.00:0.00:0.00,1083.2891,209.71712,0.0,1.00:0.19:0.00,11896,"FdxC|109 AA"
1249,true,"MMAR_5326|hisC2|histidinol-phosphate",31.23,31.58,9,8,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",14732.701,13723.755,13778.275,9226.549,9044.331,8525.4795,4782.4014,7237.3047,4524.833,1.00:0.93:0.94:0.63:0.61:0.58:0.32:0.49:0.31,14078.244,8932.119,5514.846,1.00:0.63:0.39,38491,"aminotransferase HisC2|362 AA"
2510,true,"MMAR_0644|MMAR_0644|monooxygenase|394",7.54,4.07,1,1,"",970.63525,740.1117,731.79266,577.9618,833.3064,821.76404,688.4128,583.1271,555.4434,1.00:0.76:0.75:0.60:0.86:0.85:0.71:0.60:0.57,814.1799,744.34406,608.99445,1.00:0.91:0.75,43999,"AA"
2258,true,"MMAR_1667|MMAR_1667|conserved",12.61,14.84,3,3,"Deamidation (NQ)",2251.1965,2014.9802,2355.4297,2108.579,2525.984,2307.541,1758.034,2073.752,1776.2667,1.00:0.90:1.05:0.94:1.12:1.03:0.78:0.92:0.79,2207.2021,2314.0347,1869.3508,1.00:1.05:0.85,45478,"membrane protein|439 AA"
41,true,"MMAR_4087|atpD|ATP",59.69,86.54,67,48,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",491143.28,498636.38,380418.38,272927.25,217270.78,225624.81,42321.566,42443.766,35303.734,1.00:1.02:0.77:0.56:0.44:0.46:0.09:0.09:0.07,456732.7,238607.61,40023.02,1.00:0.52:0.09,52687,"synthase beta chain AtpD|484 AA"
1845,true,"MMAR_4063|cfp10A|9.5",60.26,88.89,7,5,"Deamidation (NQ)",6435.6323,7500.111,6379.6123,4611.769,4572.4165,4949.348,1200.9117,966.8136,1215.7926,1.00:1.17:0.99:0.72:0.71:0.77:0.19:0.15:0.19,6771.785,4711.1777,1189.8711,1.00:0.70:0.18,9402,"kDa culture filtrate antigen Cfp10A|91 AA"
2156,true,"MMAR_1168|MMAR_1168|conserved",41.95,23.50,4,3,"Deamidation (NQ)",3859.7463,3761.8342,3036.5664,1418.1829,1442.0269,1321.2224,145.63712,301.63147,338.28165,1.00:0.97:0.79:0.37:0.37:0.34:0.04:0.08:0.09,3552.7156,1471.5092,284.3172,1.00:0.41:0.08,21650,"hypothetical GTP/ATP-binding protein|201 AA"
